time,Rfoot,Lfoot,Rshank,Lshank,Rthigh,Lthigh,trunk,hipx, 
2.4500,-17.0897,4.1011,73.4828,87.6939,102.6769,87.4387,86.5464,-0.7655,
2.4583,-15.6106,3.9874,74.8336,87.5524,102.8161,87.1593,86.4637,-0.7622,
2.4667,-14.0350,3.8668,76.2413,87.4015,102.9386,86.8866,86.3757,-0.7589,
2.4750,-12.3818,3.7416,77.6956,87.2402,103.0451,86.6220,86.2829,-0.7556,
2.4833,-10.6682,3.6140,79.1883,87.0662,103.1355,86.3671,86.1852,-0.7522,
2.4917,-8.9062,3.4847,80.7149,86.8755,103.2083,86.1242,86.0828,-0.7489,
2.5000,-7.1002,3.3510,82.2750,86.6633,103.2601,85.8962,85.9755,-0.7455,
2.5083,-5.2499,3.2081,83.8716,86.4254,103.2863,85.6860,85.8640,-0.7420,
2.5167,-3.3573,3.0519,85.5082,86.1595,103.2827,85.4959,85.7487,-0.7386,
2.5250,-1.4371,2.8813,87.1837,85.8654,103.2471,85.3272,85.6310,-0.7351,
2.5333,0.4807,2.6969,88.8896,85.5441,103.1806,85.1793,85.5121,-0.7316,
2.5417,2.3613,2.5008,90.6108,85.1972,103.0853,85.0507,85.3939,-0.7280,
2.5500,4.1765,2.2957,92.3273,84.8262,102.9645,84.9393,85.2780,-0.7244,
2.5583,5.9055,2.0842,94.0162,84.4323,102.8208,84.8426,85.1666,-0.7207,
2.5667,7.5281,1.8676,95.6519,84.0173,102.6566,84.7573,85.0624,-0.7170,
2.5750,9.0217,1.6468,97.2087,83.5832,102.4735,84.6793,84.9686,-0.7131,
2.5833,10.3644,1.4224,98.6637,83.1322,102.2724,84.6031,84.8891,-0.7091,
2.5917,11.5390,1.1958,99.9980,82.6662,102.0527,84.5231,84.8279,-0.7049,
2.6000,12.5308,0.9686,101.1956,82.1861,101.8139,84.4343,84.7891,-0.7006,
2.6083,13.3259,0.7415,102.2430,81.6921,101.5560,84.3331,84.7762,-0.6960,
2.6167,13.9099,0.5142,103.1307,81.1831,101.2797,84.2188,84.7913,-0.6912,
2.6250,14.2682,0.2852,103.8560,80.6576,100.9860,84.0935,84.8346,-0.6862,
2.6333,14.3881,0.0521,104.4218,80.1136,100.6763,83.9617,84.9046,-0.6810,
2.6417,14.2674,-0.1877,104.8348,79.5495,100.3531,83.8282,84.9996,-0.6757,
2.6500,13.9206,-0.4365,105.1043,78.9636,100.0210,83.6966,85.1173,-0.6701,
2.6583,13.3753,-0.6968,105.2385,78.3541,99.6882,83.5700,85.2550,-0.6645,
2.6667,12.6619,-0.9715,105.2420,77.7195,99.3672,83.4521,85.4088,-0.6587,
2.6750,11.8092,-1.2647,105.1148,77.0585,99.0732,83.3470,85.5738,-0.6528,
2.6833,10.8465,-1.5821,104.8550,76.3709,98.8211,83.2591,85.7453,-0.6468,
2.6917,9.8060,-1.9322,104.4628,75.6566,98.6223,83.1933,85.9183,-0.6408,
2.7000,8.7231,-2.3274,103.9452,74.9159,98.4817,83.1541,86.0883,-0.6348,
2.7083,7.6346,-2.7852,103.3178,74.1485,98.3963,83.1459,86.2510,-0.6287,
2.7167,6.5757,-3.3289,102.6037,73.3544,98.3560,83.1738,86.4024,-0.6227,
2.7250,5.5778,-3.9867,101.8305,72.5321,98.3473,83.2438,86.5384,-0.6167,
2.7333,4.6663,-4.7866,101.0251,71.6784,98.3565,83.3641,86.6551,-0.6107,
2.7417,3.8596,-5.7504,100.2094,70.7870,98.3737,83.5447,86.7493,-0.6048,
2.7500,3.1699,-6.8861,99.3969,69.8479,98.3937,83.7965,86.8200,-0.5989,
2.7583,2.6033,-8.1866,98.5939,68.8492,98.4155,84.1297,86.8677,-0.5932,
2.7667,2.1594,-9.6386,97.8004,67.7811,98.4415,84.5533,86.8949,-0.5876,
2.7750,1.8295,-11.2400,97.0151,66.6406,98.4747,85.0745,86.9045,-0.5820,
2.7833,1.5977,-13.0082,96.2401,65.4336,98.5146,85.6982,86.8996,-0.5765,
2.7917,1.4437,-14.9719,95.4833,64.1726,98.5550,86.4268,86.8826,-0.5711,
2.8000,1.3471,-17.1569,94.7565,62.8728,98.5855,87.2593,86.8559,-0.5658,
2.8083,1.2894,-19.5750,94.0699,61.5498,98.5960,88.1916,86.8214,-0.5606,
2.8167,1.2557,-22.2191,93.4279,60.2191,98.5797,89.2156,86.7808,-0.5554,
2.8250,1.2338,-25.0599,92.8293,58.8977,98.5342,90.3198,86.7361,-0.5504,
2.8333,1.2150,-28.0415,92.2681,57.6065,98.4613,91.4896,86.6887,-0.5454,
2.8417,1.1930,-31.0852,91.7349,56.3731,98.3661,92.7081,86.6399,-0.5404,
2.8500,1.1643,-34.1079,91.2192,55.2320,98.2557,93.9571,86.5902,-0.5356,
2.8583,1.1277,-37.0472,90.7110,54.2206,98.1380,95.2177,86.5405,-0.5308,
2.8667,1.0850,-39.8607,90.2036,53.3672,98.0195,96.4716,86.4912,-0.5261,
2.8750,1.0391,-42.5049,89.6958,52.6801,97.9033,97.7027,86.4424,-0.5215,
2.8833,0.9918,-44.9238,89.1925,52.1450,97.7876,98.8969,86.3941,-0.5169,
2.8917,0.9425,-47.0518,88.7037,51.7297,97.6659,100.0432,86.3454,-0.5124,
2.9000,0.8892,-48.8035,88.2399,51.3947,97.5308,101.1315,86.2953,-0.5080,
2.9083,0.8324,-50.0449,87.8076,51.1062,97.3792,102.1521,86.2420,-0.5036,
2.9167,0.7750,-50.5976,87.4078,50.8488,97.2130,103.0951,86.1833,-0.4994,
2.9250,0.7203,-50.3135,87.0374,50.6306,97.0375,103.9530,86.1167,-0.4952,
2.9333,0.6706,-49.1843,86.6915,50.4787,96.8581,104.7241,86.0397,-0.4911,
2.9417,0.6270,-47.4031,86.3657,50.4282,96.6787,105.4149,85.9497,-0.4871,
2.9500,0.5901,-45.3156,86.0575,50.5115,96.5005,106.0390,85.8445,-0.4832,
2.9583,0.5597,-43.2794,85.7667,50.7505,96.3223,106.6139,85.7220,-0.4794,
2.9667,0.5352,-41.5265,85.4948,51.1567,96.1407,107.1560,85.5807,-0.4757,
2.9750,0.5151,-40.1104,85.2440,51.7355,95.9514,107.6762,85.4194,-0.4721,
2.9833,0.4966,-38.9386,85.0165,52.4922,95.7501,108.1781,85.2370,-0.4686,
2.9917,0.4772,-37.8448,84.8147,53.4331,95.5324,108.6597,85.0330,-0.4652,
3.0000,0.4556,-36.6553,84.6408,54.5593,95.2950,109.1159,84.8069,-0.4619,
3.0083,0.4329,-35.2329,84.4970,55.8591,95.0352,109.5422,84.5586,-0.4587,
3.0167,0.4118,-33.5020,84.3841,57.3101,94.7518,109.9357,84.2884,-0.4556,
3.0250,0.3949,-31.4531,84.3019,58.8903,94.4444,110.2948,83.9972,-0.4526,
3.0333,0.3836,-29.1246,84.2484,60.5841,94.1135,110.6177,83.6863,-0.4497,
3.0417,0.3779,-26.5802,84.2209,62.3800,93.7604,110.9004,83.3582,-0.4469,
3.0500,0.3769,-23.8944,84.2160,64.2671,93.3865,111.1363,83.0164,-0.4440,
3.0583,0.3795,-21.1370,84.2298,66.2329,92.9945,111.3168,82.6658,-0.4412,
3.0667,0.3847,-18.3546,84.2576,68.2629,92.5879,111.4321,82.3118,-0.4383,
3.0750,0.3914,-15.5669,84.2948,70.3419,92.1707,111.4727,81.9598,-0.4353,
3.0833,0.3989,-12.7763,84.3364,72.4576,91.7476,111.4300,81.6150,-0.4323,
3.0917,0.4063,-9.9779,84.3774,74.6024,91.3234,111.2983,81.2826,-0.4292,
3.1000,0.4125,-7.1653,84.4130,76.7717,90.9018,111.0739,80.9688,-0.4261,
3.1083,0.4163,-4.3395,84.4382,78.9581,90.4856,110.7556,80.6807,-0.4228,
3.1167,0.4163,-1.5302,84.4486,81.1456,90.0765,110.3438,80.4268,-0.4194,
3.1250,0.4115,1.1891,84.4402,83.3082,89.6756,109.8416,80.2154,-0.4159,
3.1333,0.4009,3.7110,84.4097,85.4114,89.2838,109.2542,80.0547,-0.4122,
3.1417,0.3837,5.9067,84.3547,87.4141,88.9018,108.5910,79.9503,-0.4084,
3.1500,0.3591,7.6357,84.2736,89.2706,88.5306,107.8666,79.9049,-0.4044,
3.1583,0.3266,8.7705,84.1651,90.9347,88.1719,107.1020,79.9171,-0.4003,
3.1667,0.2851,9.2328,84.0283,92.3651,87.8280,106.3243,79.9822,-0.3960,
3.1750,0.2328,9.0252,83.8616,93.5309,87.5018,105.5647,80.0928,-0.3916,
3.1833,0.1667,8.2487,83.6631,94.4171,87.1963,104.8531,80.2399,-0.3872,
3.1917,0.0825,7.0885,83.4311,95.0269,86.9139,104.2124,80.4152,-0.3826,
3.2000,-0.0241,5.7606,83.1645,95.3804,86.6557,103.6538,80.6120,-0.3780,
3.2083,-0.1560,4.4454,82.8633,95.5117,86.4222,103.1767,80.8249,-0.3733,
3.2167,-0.3128,3.2508,82.5301,95.4638,86.2127,102.7728,81.0489,-0.3685,
3.2250,-0.4891,2.2239,82.1713,95.2827,86.0248,102.4296,81.2789,-0.3637,
3.2333,-0.6757,1.3815,81.7966,95.0111,85.8546,102.1322,81.5102,-0.3589,
3.2417,-0.8640,0.7289,81.4163,94.6841,85.6970,101.8642,81.7394,-0.3540,
3.2500,-1.0506,0.2615,81.0380,94.3265,85.5462,101.6096,81.9654,-0.3492,
3.2583,-1.2371,-0.0369,80.6659,93.9544,85.3966,101.3557,82.1888,-0.3443,
3.2667,-1.4296,-0.1936,80.3007,93.5789,85.2441,101.0941,82.4115,-0.3395,
3.2750,-1.6376,-0.2439,79.9405,93.2100,85.0868,100.8191,82.6355,-0.3347,
3.2833,-1.8727,-0.2255,79.5808,92.8583,84.9254,100.5269,82.8625,-0.3300,
3.2917,-2.1468,-0.1721,79.2159,92.5330,84.7631,100.2150,83.0938,-0.3252,
3.3000,-2.4701,-0.1082,78.8402,92.2405,84.6053,99.8833,83.3296,-0.3205,
3.3083,-2.8486,-0.0484,78.4491,91.9830,84.4588,99.5336,83.5693,-0.3158,
3.3167,-3.2853,0.0015,78.0393,91.7595,84.3310,99.1697,83.8110,-0.3112,
3.3250,-3.7816,0.0417,77.6084,91.5666,84.2300,98.7957,84.0511,-0.3066,
3.3333,-4.3399,0.0760,77.1549,91.4007,84.1634,98.4158,84.2852,-0.3021,
3.3417,-4.9635,0.1094,76.6780,91.2585,84.1383,98.0341,84.5086,-0.2978,
3.3500,-5.6570,0.1468,76.1775,91.1376,84.1606,97.6545,84.7161,-0.2936,
3.3583,-6.4248,0.1914,75.6544,91.0362,84.2351,97.2802,84.9028,-0.2895,
3.3667,-7.2706,0.2453,75.1111,90.9529,84.3647,96.9133,85.0647,-0.2856,
3.3750,-8.1970,0.3086,74.5517,90.8869,84.5508,96.5544,85.1992,-0.2818,
3.3833,-9.2052,0.3804,73.9804,90.8374,84.7931,96.2028,85.3044,-0.2782,
3.3917,-10.2925,0.4586,73.4003,90.8041,85.0904,95.8576,85.3795,-0.2748,
3.4000,-11.4492,0.5407,72.8108,90.7861,85.4403,95.5182,85.4244,-0.2715,
3.4083,-12.6569,0.6235,72.2080,90.7812,85.8399,95.1851,85.4395,-0.2684,
3.4167,-13.8960,0.7040,71.5885,90.7864,86.2857,94.8590,85.4258,-0.2654,
3.4250,-15.1481,0.7797,70.9521,90.7988,86.7733,94.5408,85.3847,-0.2625,
3.4333,-16.3902,0.8493,70.2992,90.8155,87.2983,94.2313,85.3184,-0.2598,
3.4417,-17.5923,0.9119,69.6316,90.8342,87.8561,93.9310,85.2302,-0.2572,
3.4500,-18.7247,0.9664,68.9575,90.8520,88.4413,93.6404,85.1244,-0.2546,
3.4583,-19.7638,1.0114,68.2913,90.8655,89.0478,93.3604,85.0063,-0.2521,
3.4667,-20.6937,1.0455,67.6496,90.8706,89.6691,93.0918,84.8818,-0.2497,
3.4750,-21.5042,1.0675,67.0476,90.8628,90.2995,92.8355,84.7571,-0.2473,
3.4833,-22.1878,1.0763,66.5006,90.8379,90.9335,92.5922,84.6382,-0.2449,
3.4917,-22.7382,1.0709,66.0243,90.7924,91.5654,92.3626,84.5303,-0.2425,
3.5000,-23.1546,1.0512,65.6329,90.7229,92.1901,92.1469,84.4374,-0.2401,
3.5083,-23.4440,1.0180,65.3379,90.6268,92.8032,91.9455,84.3607,-0.2377,
3.5167,-23.6179,0.9731,65.1470,90.5021,93.4011,91.7582,84.2989,-0.2352,
3.5250,-23.6854,0.9183,65.0645,90.3478,93.9807,91.5841,84.2488,-0.2327,
3.5333,-23.6486,0.8550,65.0929,90.1645,94.5385,91.4219,84.2073,-0.2301,
3.5417,-23.5012,0.7845,65.2337,89.9537,95.0707,91.2697,84.1729,-0.2274,
3.5500,-23.2328,0.7082,65.4885,89.7176,95.5729,91.1250,84.1457,-0.2247,
3.5583,-22.8336,0.6272,65.8583,89.4594,96.0409,90.9849,84.1268,-0.2219,
3.5667,-22.2989,0.5420,66.3425,89.1833,96.4708,90.8458,84.1179,-0.2191,
3.5750,-21.6305,0.4530,66.9383,88.8941,96.8603,90.7041,84.1207,-0.2162,
3.5833,-20.8365,0.3601,67.6418,88.5968,97.2090,90.5562,84.1364,-0.2132,
3.5917,-19.9294,0.2634,68.4477,88.2966,97.5180,90.3991,84.1659,-0.2102,
3.6000,-18.9215,0.1631,69.3492,87.9980,97.7902,90.2302,84.2091,-0.2071,
3.6083,-17.8215,0.0597,70.3376,87.7046,98.0297,90.0475,84.2658,-0.2039,
3.6167,-16.6350,-0.0464,71.4031,87.4183,98.2408,89.8506,84.3353,-0.2006,
3.6250,-15.3671,-0.1541,72.5369,87.1392,98.4274,89.6401,84.4167,-0.1973,
3.6333,-14.0259,-0.2613,73.7323,86.8662,98.5930,89.4169,84.5092,-0.1939,
3.6417,-12.6245,-0.3656,74.9836,86.5985,98.7406,89.1818,84.6117,-0.1905,
3.6500,-11.1797,-0.4647,76.2846,86.3349,98.8728,88.9351,84.7237,-0.1870,
3.6583,-9.7078,-0.5569,77.6287,86.0748,98.9921,88.6771,84.8439,-0.1835,
3.6667,-8.2224,-0.6417,79.0082,85.8177,99.1012,88.4083,84.9707,-0.1799,
3.6750,-6.7348,-0.7198,80.4133,85.5628,99.2029,88.1302,85.1024,-0.1762,
3.6833,-5.2549,-0.7922,81.8337,85.3095,99.3004,87.8447,85.2370,-0.1726,
3.6917,-3.7919,-0.8596,83.2595,85.0569,99.3973,87.5544,85.3726,-0.1688,
3.7000,-2.3543,-0.9226,84.6824,84.8042,99.4975,87.2624,85.5074,-0.1651,
3.7083,-0.9495,-0.9811,86.0949,84.5504,99.6050,86.9719,85.6397,-0.1613,
3.7167,0.4162,-1.0339,87.4901,84.2945,99.7231,86.6864,85.7685,-0.1576,
3.7250,1.7382,-1.0796,88.8608,84.0357,99.8553,86.4092,85.8930,-0.1538,
3.7333,3.0134,-1.1175,90.1999,83.7733,100.0046,86.1430,86.0122,-0.1501,
3.7417,4.2404,-1.1471,91.5000,83.5070,100.1729,85.8894,86.1252,-0.1464,
3.7500,5.4177,-1.1691,92.7539,83.2369,100.3608,85.6482,86.2312,-0.1427,
3.7583,6.5437,-1.1840,93.9551,82.9631,100.5660,85.4167,86.3309,-0.1391,
3.7667,7.6154,-1.1930,95.0976,82.6858,100.7842,85.1909,86.4261,-0.1354,
3.7750,8.6271,-1.1971,96.1762,82.4051,101.0107,84.9677,86.5181,-0.1316,
3.7833,9.5708,-1.1962,97.1863,82.1202,101.2429,84.7458,86.6069,-0.1277,
3.7917,10.4359,-1.1888,98.1232,81.8301,101.4797,84.5262,86.6908,-0.1237,
3.8000,11.2069,-1.1719,98.9818,81.5339,101.7213,84.3107,86.7680,-0.1196,
3.8083,11.8622,-1.1427,99.7556,81.2308,101.9679,84.1007,86.8384,-0.1154,
3.8167,12.3781,-1.1004,100.4380,80.9212,102.2187,83.8962,86.9040,-0.1112,
3.8250,12.7378,-1.0461,101.0254,80.6061,102.4712,83.6961,86.9696,-0.1069,
3.8333,12.9417,-0.9833,101.5204,80.2875,102.7208,83.4978,87.0406,-0.1025,
3.8417,13.0143,-0.9168,101.9321,79.9666,102.9613,83.2992,87.1210,-0.0981,
3.8500,12.9974,-0.8522,102.2704,79.6446,103.1868,83.0980,87.2129,-0.0936,
3.8583,12.9365,-0.7946,102.5416,79.3226,103.3936,82.8919,87.3163,-0.0890,
3.8667,12.8682,-0.7493,102.7482,79.0009,103.5801,82.6793,87.4300,-0.0843,
3.8750,12.8155,-0.7212,102.8926,78.6789,103.7448,82.4592,87.5518,-0.0795,
3.8833,12.7864,-0.7156,102.9794,78.3547,103.8859,82.2323,87.6794,-0.0745,
3.8917,12.7773,-0.7376,103.0145,78.0254,104.0009,82.0007,87.8102,-0.0695,
3.9000,12.7765,-0.7921,103.0037,77.6878,104.0873,81.7667,87.9423,-0.0644,
3.9083,12.7668,-0.8839,102.9504,77.3390,104.1422,81.5329,88.0740,-0.0591,
3.9167,12.7273,-1.0175,102.8557,76.9769,104.1621,81.3018,88.2044,-0.0537,
3.9250,12.6369,-1.1971,102.7207,76.5990,104.1436,81.0760,88.3335,-0.0482,
3.9333,12.4791,-1.4268,102.5476,76.2028,104.0834,80.8588,88.4617,-0.0426,
3.9417,12.2445,-1.7098,102.3408,75.7849,103.9788,80.6537,88.5894,-0.0370,
3.9500,11.9312,-2.0484,102.1061,75.3424,103.8278,80.4639,88.7168,-0.0312,
3.9583,11.5431,-2.4426,101.8505,74.8729,103.6293,80.2917,88.8435,-0.0253,
3.9667,11.0877,-2.8908,101.5813,74.3746,103.3835,80.1387,88.9687,-0.0194,
3.9750,10.5752,-3.3912,101.3038,73.8454,103.0929,80.0074,89.0911,-0.0134,
3.9833,10.0203,-3.9432,101.0206,73.2812,102.7631,79.9018,89.2098,-0.0074,
3.9917,9.4466,-4.5488,100.7297,72.6756,102.4037,79.8290,89.3237,-0.0013,
4.0000,8.8893,-5.2128,100.4246,72.0205,102.0288,79.7988,89.4319,0.0048,
4.0083,8.3881,-5.9426,100.0943,71.3066,101.6555,79.8236,89.5327,0.0109,
4.0167,7.9712,-6.7469,99.7250,70.5243,101.3023,79.9170,89.6240,0.0170,
4.0250,7.6450,-7.6368,99.3040,69.6640,100.9854,80.0939,89.7027,0.0230,
4.0333,7.3989,-8.6297,98.8242,68.7165,100.7147,80.3698,89.7654,0.0290,
4.0417,7.2161,-9.7528,98.2867,67.6756,100.4923,80.7607,89.8088,0.0349,
4.0500,7.0814,-11.0442,97.7013,66.5390,100.3145,81.2815,89.8297,0.0407,
4.0583,6.9851,-12.5490,97.0837,65.3096,100.1738,81.9445,89.8250,0.0463,
4.0667,6.9236,-14.3131,96.4527,63.9938,100.0606,82.7568,89.7918,0.0518,
4.0750,6.8980,-16.3731,95.8286,62.6013,99.9636,83.7183,89.7274,0.0571,
4.0833,6.9086,-18.7458,95.2309,61.1463,99.8696,84.8205,89.6300,0.0623,
4.0917,6.9496,-21.4211,94.6756,59.6492,99.7665,86.0470,89.4988,0.0672,
4.1000,7.0063,-24.3593,94.1720,58.1386,99.6454,87.3758,89.3328,0.0719,
4.1083,7.0574,-27.4940,93.7222,56.6497,99.5029,88.7837,89.1307,0.0765,
4.1167,7.0805,-30.7408,93.3233,55.2219,99.3403,90.2480,88.8907,0.0808,
4.1250,7.0596,-34.0099,92.9702,53.8951,99.1612,91.7469,88.6126,0.0848,
4.1333,6.9909,-37.2073,92.6589,52.7071,98.9694,93.2597,88.2982,0.0886,
4.1417,6.8818,-40.2235,92.3868,51.6904,98.7676,94.7678,87.9517,0.0922,
4.1500,6.7465,-42.9197,92.1513,50.8692,98.5575,96.2562,87.5780,0.0956,
4.1583,6.5997,-45.1259,91.9500,50.2590,98.3388,97.7127,87.1826,0.0987,
4.1667,6.4530,-46.6629,91.7815,49.8683,98.1102,99.1273,86.7698,0.1017,
4.1750,6.3150,-47.3962,91.6462,49.7021,97.8695,100.4912,86.3437,0.1045,
4.1833,6.1931,-47.2937,91.5456,49.7669,97.6146,101.7961,85.9073,0.1072,
4.1917,6.0946,-46.4348,91.4819,50.0718,97.3434,103.0347,85.4630,0.1098,
4.2000,6.0274,-44.9705,91.4580,50.6271,97.0534,104.2003,85.0127,0.1122,
4.2083,5.9989,-43.0712,91.4773,51.4460,96.7421,105.2871,84.5574,0.1146,
4.2167,6.0156,-40.8827,91.5431,52.5419,96.4058,106.2904,84.0980,0.1170,
4.2250,6.0810,-38.4982,91.6585,53.9213,96.0405,107.2052,83.6350,0.1193,
4.2333,6.1956,-35.9581,91.8263,55.5778,95.6418,108.0261,83.1690,0.1215,
4.2417,6.3546,-33.2707,92.0481,57.4910,95.2054,108.7464,82.7015,0.1238,
4.2500,6.5467,-30.4330,92.3232,59.6311,94.7278,109.3577,82.2347,0.1260,
4.2583,6.7533,-27.4432,92.6480,61.9660,94.2063,109.8499,81.7721,0.1283,
4.2667,6.9521,-24.3069,93.0172,64.4658,93.6392,110.2120,81.3186,0.1306,
4.2750,7.1247,-21.0418,93.4252,67.1035,93.0247,110.4338,80.8800,0.1330,
4.2833,7.2636,-17.6815,93.8687,69.8523,92.3616,110.5081,80.4630,0.1354,
4.2917,7.3729,-14.2781,94.3464,72.6822,91.6490,110.4333,80.0740,0.1380,
4.3000,7.4622,-10.9023,94.8573,75.5560,90.8877,110.2137,79.7191,0.1407,
4.3083,7.5422,-7.6476,95.3985,78.4275,90.0804,109.8603,79.4031,0.1436,
4.3167,7.6209,-4.6327,95.9639,81.2395,89.2327,109.3909,79.1300,0.1466,
4.3250,7.7031,-1.9962,96.5435,83.9224,88.3538,108.8304,78.9019,0.1497,
4.3333,7.7901,0.1198,97.1234,86.3956,87.4570,108.2102,78.7201,0.1530,
4.3417,7.8797,1.5993,97.6853,88.5713,86.5606,107.5670,78.5843,0.1564,
4.3500,7.9668,2.3907,98.2067,90.3638,85.6876,106.9402,78.4930,0.1600,
4.3583,8.0445,2.5438,98.6625,91.7047,84.8651,106.3669,78.4435,0.1636,
4.3667,8.1046,2.2156,99.0272,92.5611,84.1222,105.8754,78.4330,0.1673,
4.3750,8.1399,1.6232,99.2771,92.9515,83.4871,105.4805,78.4578,0.1710,
4.3833,8.1454,0.9715,99.3935,92.9483,82.9836,105.1816,78.5136,0.1747,
4.3917,8.1182,0.4020,99.3641,92.6617,82.6291,104.9665,78.5944,0.1784,
4.4000,8.0577,-0.0187,99.1845,92.2113,82.4316,104.8148,78.6925,0.1820,
4.4083,7.9650,-0.2857,98.8575,91.6998,82.3898,104.7037,78.7987,0.1856,
4.4167,7.8438,-0.4315,98.3919,91.1982,82.4933,104.6103,78.9040,0.1891,
4.4250,7.6994,-0.4979,97.8003,90.7446,82.7251,104.5144,79.0019,0.1925,
4.4333,7.5374,-0.5184,97.0971,90.3542,83.0648,104.3983,79.0899,0.1959,
4.4417,7.3606,-0.5147,96.2968,90.0304,83.4919,104.2456,79.1686,0.1993,
4.4500,7.1679,-0.4981,95.4149,89.7745,83.9876,104.0403,79.2409,0.2026,
4.4583,6.9527,-0.4713,94.4675,89.5882,84.5354,103.7693,79.3118,0.2058,
4.4667,6.7025,-0.4314,93.4721,89.4712,85.1208,103.4266,79.3879,0.2091,
4.4750,6.4004,-0.3736,92.4477,89.4179,85.7300,103.0173,79.4763,0.2124,
4.4833,6.0254,-0.2944,91.4148,89.4164,86.3494,102.5560,79.5833,0.2157,
4.4917,5.5533,-0.1944,90.3921,89.4520,86.9669,102.0624,79.7131,0.2190,
4.5000,4.9598,-0.0777,89.3938,89.5106,87.5741,101.5547,79.8660,0.2223,
4.5083,4.2276,0.0489,88.4275,89.5814,88.1669,101.0476,80.0385,0.2256,
4.5167,3.3543,0.1794,87.4941,89.6573,88.7455,100.5508,80.2233,0.2289,
