time,R-AP,L-AP,R-ML,L-ML,R-VT,L-VT,
0.5967,-0.0325,-0.0220,0.2575,-0.0008,-0.0806,0.0224,
0.5983,-0.0394,-0.0230,0.2537,0.0012,-0.0756,0.0222,
0.6000,-0.0459,-0.0236,0.2508,0.0029,-0.0714,0.0218,
0.6017,-0.0517,-0.0241,0.2487,0.0045,-0.0681,0.0211,
0.6033,-0.0567,-0.0243,0.2474,0.0059,-0.0659,0.0200,
0.6050,-0.0610,-0.0244,0.2468,0.0071,-0.0647,0.0184,
0.6067,-0.0642,-0.0243,0.2468,0.0081,-0.0646,0.0163,
0.6083,-0.0666,-0.0241,0.2474,0.0089,-0.0655,0.0135,
0.6100,-0.0679,-0.0238,0.2484,0.0095,-0.0674,0.0101,
0.6117,-0.0683,-0.0234,0.2497,0.0100,-0.0701,0.0059,
0.6133,-0.0677,-0.0230,0.2514,0.0102,-0.0736,0.0011,
0.6150,-0.0663,-0.0227,0.2533,0.0103,-0.0777,-0.0045,
0.6167,-0.0640,-0.0223,0.2553,0.0103,-0.0822,-0.0106,
0.6183,-0.0611,-0.0221,0.2574,0.0101,-0.0871,-0.0173,
0.6200,-0.0576,-0.0218,0.2594,0.0098,-0.0920,-0.0245,
0.6217,-0.0538,-0.0217,0.2615,0.0093,-0.0969,-0.0320,
0.6233,-0.0496,-0.0215,0.2634,0.0088,-0.1016,-0.0397,
0.6250,-0.0454,-0.0215,0.2652,0.0083,-0.1060,-0.0475,
0.6267,-0.0412,-0.0214,0.2668,0.0076,-0.1098,-0.0551,
0.6283,-0.0372,-0.0214,0.2682,0.0070,-0.1131,-0.0625,
0.6300,-0.0335,-0.0214,0.2693,0.0063,-0.1156,-0.0695,
0.6317,-0.0303,-0.0213,0.2702,0.0056,-0.1174,-0.0759,
0.6333,-0.0277,-0.0212,0.2708,0.0049,-0.1184,-0.0816,
0.6350,-0.0257,-0.0210,0.2710,0.0043,-0.1186,-0.0864,
0.6367,-0.0245,-0.0208,0.2709,0.0037,-0.1180,-0.0904,
0.6383,-0.0241,-0.0204,0.2704,0.0031,-0.1167,-0.0935,
0.6400,-0.0245,-0.0200,0.2695,0.0026,-0.1147,-0.0956,
0.6417,-0.0256,-0.0195,0.2683,0.0021,-0.1122,-0.0969,
0.6433,-0.0276,-0.0188,0.2666,0.0018,-0.1092,-0.0974,
0.6450,-0.0303,-0.0181,0.2645,0.0015,-0.1059,-0.0974,
0.6467,-0.0337,-0.0174,0.2620,0.0013,-0.1024,-0.0970,
0.6483,-0.0377,-0.0166,0.2590,0.0012,-0.0988,-0.0964,
0.6500,-0.0422,-0.0158,0.2558,0.0011,-0.0952,-0.0958,
0.6517,-0.0471,-0.0151,0.2521,0.0012,-0.0917,-0.0956,
0.6533,-0.0523,-0.0144,0.2482,0.0014,-0.0885,-0.0959,
0.6550,-0.0577,-0.0138,0.2440,0.0016,-0.0855,-0.0970,
0.6567,-0.0630,-0.0133,0.2396,0.0020,-0.0829,-0.0991,
0.6583,-0.0682,-0.0130,0.2351,0.0024,-0.0808,-0.1022,
0.6600,-0.0732,-0.0128,0.2306,0.0029,-0.0790,-0.1066,
0.6617,-0.0779,-0.0128,0.2262,0.0034,-0.0776,-0.1122,
0.6633,-0.0820,-0.0129,0.2219,0.0040,-0.0765,-0.1190,
0.6650,-0.0856,-0.0133,0.2178,0.0047,-0.0757,-0.1270,
0.6667,-0.0884,-0.0138,0.2141,0.0054,-0.0751,-0.1361,
0.6683,-0.0906,-0.0144,0.2107,0.0061,-0.0746,-0.1460,
0.6700,-0.0919,-0.0152,0.2080,0.0068,-0.0741,-0.1565,
0.6717,-0.0923,-0.0161,0.2058,0.0075,-0.0735,-0.1673,
0.6733,-0.0919,-0.0170,0.2043,0.0081,-0.0726,-0.1781,
0.6750,-0.0907,-0.0180,0.2035,0.0087,-0.0715,-0.1885,
0.6767,-0.0885,-0.0189,0.2035,0.0093,-0.0699,-0.1981,
0.6783,-0.0855,-0.0198,0.2043,0.0097,-0.0678,-0.2065,
0.6800,-0.0818,-0.0205,0.2060,0.0100,-0.0651,-0.2133,
0.6817,-0.0773,-0.0212,0.2085,0.0102,-0.0617,-0.2181,
0.6833,-0.0723,-0.0216,0.2118,0.0103,-0.0578,-0.2206,
0.6850,-0.0666,-0.0218,0.2159,0.0102,-0.0531,-0.2205,
0.6867,-0.0606,-0.0218,0.2208,0.0099,-0.0478,-0.2174,
0.6883,-0.0542,-0.0215,0.2264,0.0094,-0.0420,-0.2111,
0.6900,-0.0476,-0.0209,0.2325,0.0086,-0.0356,-0.2015,
0.6917,-0.0409,-0.0201,0.2392,0.0077,-0.0287,-0.1884,
0.6933,-0.0342,-0.0190,0.2462,0.0065,-0.0215,-0.1720,
0.6950,-0.0276,-0.0177,0.2534,0.0051,-0.0141,-0.1521,
0.6967,-0.0213,-0.0161,0.2608,0.0035,-0.0066,-0.1290,
0.6983,-0.0152,-0.0143,0.2682,0.0017,0.0009,-0.1029,
0.7000,-0.0096,-0.0123,0.2754,-0.0004,0.0082,-0.0741,
0.7017,-0.0045,-0.0102,0.2823,-0.0026,0.0152,-0.0430,
0.7033,0.0000,-0.0079,0.2888,-0.0050,0.0218,-0.0099,
0.7050,0.0039,-0.0056,0.2947,-0.0076,0.0278,0.0245,
0.7067,0.0072,-0.0032,0.3000,-0.0102,0.0331,0.0598,
0.7083,0.0097,-0.0008,0.3046,-0.0129,0.0376,0.0954,
0.7100,0.0115,0.0016,0.3084,-0.0156,0.0413,0.1307,
0.7117,0.0125,0.0040,0.3113,-0.0183,0.0440,0.1650,
0.7133,0.0129,0.0063,0.3134,-0.0208,0.0457,0.1978,
0.7150,0.0125,0.0084,0.3145,-0.0233,0.0464,0.2285,
0.7167,0.0114,0.0104,0.3148,-0.0255,0.0462,0.2564,
0.7183,0.0097,0.0123,0.3141,-0.0276,0.0450,0.2811,
0.7200,0.0074,0.0140,0.3126,-0.0293,0.0429,0.3021,
0.7217,0.0046,0.0155,0.3103,-0.0307,0.0400,0.3189,
0.7233,0.0012,0.0167,0.3072,-0.0317,0.0364,0.3314,
0.7250,-0.0025,0.0177,0.3035,-0.0324,0.0324,0.3391,
0.7267,-0.0067,0.0185,0.2991,-0.0326,0.0279,0.3419,
0.7283,-0.0112,0.0189,0.2942,-0.0324,0.0233,0.3398,
0.7300,-0.0159,0.0191,0.2889,-0.0318,0.0187,0.3328,
0.7317,-0.0209,0.0190,0.2833,-0.0307,0.0142,0.3209,
0.7333,-0.0259,0.0186,0.2775,-0.0293,0.0100,0.3043,
0.7350,-0.0310,0.0179,0.2716,-0.0275,0.0064,0.2833,
0.7367,-0.0362,0.0168,0.2657,-0.0254,0.0034,0.2582,
0.7383,-0.0413,0.0155,0.2601,-0.0230,0.0011,0.2294,
0.7400,-0.0462,0.0138,0.2547,-0.0204,-0.0004,0.1974,
0.7417,-0.0511,0.0118,0.2497,-0.0176,-0.0009,0.1628,
0.7433,-0.0557,0.0096,0.2453,-0.0147,-0.0006,0.1259,
0.7450,-0.0600,0.0070,0.2416,-0.0118,0.0006,0.0875,
0.7467,-0.0641,0.0042,0.2387,-0.0090,0.0027,0.0481,
0.7483,-0.0679,0.0012,0.2366,-0.0063,0.0056,0.0082,
0.7500,-0.0714,-0.0020,0.2354,-0.0037,0.0091,-0.0314,
0.7517,-0.0745,-0.0055,0.2354,-0.0014,0.0133,-0.0704,
0.7533,-0.0773,-0.0090,0.2364,0.0007,0.0178,-0.1080,
0.7550,-0.0797,-0.0127,0.2386,0.0024,0.0226,-0.1439,
0.7567,-0.0818,-0.0164,0.2420,0.0038,0.0275,-0.1776,
0.7583,-0.0836,-0.0201,0.2466,0.0048,0.0324,-0.2087,
0.7600,-0.0850,-0.0237,0.2524,0.0053,0.0372,-0.2368,
0.7617,-0.0861,-0.0273,0.2593,0.0055,0.0415,-0.2616,
0.7633,-0.0868,-0.0308,0.2674,0.0052,0.0454,-0.2829,
0.7650,-0.0873,-0.0341,0.2766,0.0044,0.0487,-0.3005,
0.7667,-0.0875,-0.0372,0.2867,0.0033,0.0513,-0.3144,
0.7683,-0.0874,-0.0400,0.2977,0.0018,0.0529,-0.3245,
0.7700,-0.0870,-0.0425,0.3093,-0.0001,0.0536,-0.3308,
0.7717,-0.0863,-0.0447,0.3215,-0.0023,0.0533,-0.3334,
0.7733,-0.0854,-0.0466,0.3341,-0.0047,0.0518,-0.3325,
0.7750,-0.0841,-0.0482,0.3469,-0.0074,0.0490,-0.3283,
0.7767,-0.0826,-0.0494,0.3597,-0.0102,0.0450,-0.3211,
0.7783,-0.0808,-0.0503,0.3722,-0.0131,0.0397,-0.3111,
0.7800,-0.0787,-0.0508,0.3843,-0.0160,0.0331,-0.2987,
0.7817,-0.0763,-0.0511,0.3957,-0.0189,0.0251,-0.2843,
0.7833,-0.0737,-0.0510,0.4063,-0.0217,0.0158,-0.2682,
0.7850,-0.0708,-0.0507,0.4159,-0.0243,0.0052,-0.2508,
0.7867,-0.0677,-0.0501,0.4242,-0.0267,-0.0065,-0.2325,
0.7883,-0.0645,-0.0493,0.4312,-0.0288,-0.0194,-0.2135,
0.7900,-0.0611,-0.0483,0.4367,-0.0306,-0.0333,-0.1942,
0.7917,-0.0575,-0.0471,0.4407,-0.0320,-0.0481,-0.1749,
0.7933,-0.0540,-0.0459,0.4431,-0.0330,-0.0636,-0.1558,
0.7950,-0.0505,-0.0445,0.4438,-0.0336,-0.0796,-0.1370,
0.7967,-0.0470,-0.0431,0.4429,-0.0338,-0.0959,-0.1189,
0.7983,-0.0437,-0.0417,0.4404,-0.0335,-0.1123,-0.1014,
0.8000,-0.0406,-0.0403,0.4363,-0.0329,-0.1285,-0.0848,
0.8017,-0.0377,-0.0388,0.4309,-0.0318,-0.1444,-0.0691,
0.8033,-0.0352,-0.0374,0.4241,-0.0304,-0.1596,-0.0544,
0.8050,-0.0330,-0.0361,0.4162,-0.0286,-0.1738,-0.0407,
0.8067,-0.0312,-0.0348,0.4072,-0.0266,-0.1869,-0.0281,
0.8083,-0.0299,-0.0335,0.3974,-0.0244,-0.1985,-0.0166,
0.8100,-0.0290,-0.0323,0.3868,-0.0219,-0.2085,-0.0062,
0.8117,-0.0286,-0.0312,0.3758,-0.0194,-0.2167,0.0030,
0.8133,-0.0287,-0.0302,0.3644,-0.0167,-0.2228,0.0110,
0.8150,-0.0293,-0.0294,0.3528,-0.0140,-0.2268,0.0177,
0.8167,-0.0304,-0.0286,0.3411,-0.0114,-0.2287,0.0232,
0.8183,-0.0319,-0.0280,0.3295,-0.0088,-0.2284,0.0273,
0.8200,-0.0338,-0.0276,0.3181,-0.0062,-0.2259,0.0300,
0.8217,-0.0361,-0.0275,0.3069,-0.0038,-0.2213,0.0312,
0.8233,-0.0387,-0.0275,0.2962,-0.0015,-0.2148,0.0309,
0.8250,-0.0415,-0.0279,0.2858,0.0006,-0.2066,0.0289,
0.8267,-0.0445,-0.0285,0.2760,0.0026,-0.1969,0.0253,
0.8283,-0.0476,-0.0294,0.2668,0.0043,-0.1859,0.0200,
0.8300,-0.0507,-0.0307,0.2581,0.0059,-0.1739,0.0130,
0.8317,-0.0536,-0.0322,0.2501,0.0073,-0.1613,0.0043,
0.8333,-0.0565,-0.0340,0.2428,0.0086,-0.1482,-0.0061,
0.8350,-0.0591,-0.0360,0.2361,0.0096,-0.1350,-0.0181,
0.8367,-0.0614,-0.0383,0.2302,0.0105,-0.1219,-0.0315,
0.8383,-0.0633,-0.0407,0.2251,0.0112,-0.1091,-0.0463,
0.8400,-0.0648,-0.0432,0.2207,0.0118,-0.0970,-0.0623,
0.8417,-0.0660,-0.0459,0.2171,0.0122,-0.0856,-0.0792,
0.8433,-0.0667,-0.0485,0.2144,0.0125,-0.0752,-0.0968,
0.8450,-0.0669,-0.0510,0.2125,0.0126,-0.0658,-0.1149,
0.8467,-0.0667,-0.0534,0.2114,0.0127,-0.0575,-0.1331,
0.8483,-0.0661,-0.0557,0.2112,0.0126,-0.0503,-0.1513,
0.8500,-0.0652,-0.0576,0.2117,0.0124,-0.0443,-0.1690,
0.8517,-0.0640,-0.0593,0.2131,0.0121,-0.0394,-0.1860,
0.8533,-0.0626,-0.0606,0.2151,0.0117,-0.0356,-0.2018,
0.8550,-0.0610,-0.0616,0.2178,0.0112,-0.0327,-0.2164,
0.8567,-0.0594,-0.0621,0.2211,0.0106,-0.0307,-0.2292,
0.8583,-0.0578,-0.0623,0.2249,0.0098,-0.0294,-0.2401,
0.8600,-0.0563,-0.0620,0.2291,0.0090,-0.0288,-0.2487,
0.8617,-0.0549,-0.0614,0.2336,0.0080,-0.0287,-0.2550,
0.8633,-0.0539,-0.0604,0.2383,0.0068,-0.0289,-0.2587,
0.8650,-0.0532,-0.0591,0.2431,0.0055,-0.0294,-0.2598,
0.8667,-0.0529,-0.0576,0.2477,0.0041,-0.0300,-0.2581,
0.8683,-0.0530,-0.0558,0.2523,0.0025,-0.0308,-0.2536,
0.8700,-0.0536,-0.0538,0.2565,0.0007,-0.0315,-0.2465,
0.8717,-0.0547,-0.0517,0.2604,-0.0012,-0.0322,-0.2369,
0.8733,-0.0563,-0.0495,0.2638,-0.0032,-0.0329,-0.2248,
0.8750,-0.0584,-0.0473,0.2667,-0.0054,-0.0336,-0.2105,
0.8767,-0.0609,-0.0451,0.2689,-0.0077,-0.0343,-0.1941,
0.8783,-0.0639,-0.0430,0.2705,-0.0100,-0.0351,-0.1760,
0.8800,-0.0673,-0.0409,0.2714,-0.0125,-0.0361,-0.1563,
0.8817,-0.0710,-0.0390,0.2717,-0.0149,-0.0373,-0.1354,
0.8833,-0.0750,-0.0372,0.2713,-0.0174,-0.0389,-0.1134,
0.8850,-0.0791,-0.0355,0.2702,-0.0198,-0.0410,-0.0907,
0.8867,-0.0833,-0.0341,0.2685,-0.0222,-0.0437,-0.0675,
0.8883,-0.0874,-0.0328,0.2662,-0.0244,-0.0470,-0.0440,
0.8900,-0.0914,-0.0316,0.2634,-0.0265,-0.0511,-0.0205,
0.8917,-0.0952,-0.0307,0.2602,-0.0284,-0.0559,0.0028,
0.8933,-0.0987,-0.0300,0.2567,-0.0300,-0.0616,0.0257,
0.8950,-0.1017,-0.0294,0.2530,-0.0314,-0.0681,0.0479,
0.8967,-0.1043,-0.0290,0.2491,-0.0324,-0.0754,0.0693,
0.8983,-0.1063,-0.0287,0.2452,-0.0331,-0.0835,0.0896,
0.9000,-0.1077,-0.0286,0.2413,-0.0334,-0.0923,0.1086,
0.9017,-0.1084,-0.0285,0.2376,-0.0334,-0.1017,0.1261,
0.9033,-0.1084,-0.0286,0.2341,-0.0330,-0.1116,0.1418,
0.9050,-0.1077,-0.0286,0.2309,-0.0322,-0.1218,0.1556,
0.9067,-0.1062,-0.0287,0.2280,-0.0311,-0.1321,0.1671,
0.9083,-0.1041,-0.0287,0.2255,-0.0297,-0.1424,0.1762,
0.9100,-0.1012,-0.0286,0.2233,-0.0279,-0.1524,0.1828,
0.9117,-0.0977,-0.0285,0.2216,-0.0259,-0.1620,0.1866,
0.9133,-0.0936,-0.0281,0.2201,-0.0237,-0.1710,0.1874,
0.9150,-0.0890,-0.0276,0.2190,-0.0213,-0.1791,0.1851,
0.9167,-0.0839,-0.0269,0.2181,-0.0188,-0.1862,0.1797,
0.9183,-0.0785,-0.0260,0.2174,-0.0162,-0.1921,0.1710,
0.9200,-0.0729,-0.0249,0.2168,-0.0136,-0.1968,0.1589,
0.9217,-0.0671,-0.0236,0.2163,-0.0110,-0.2000,0.1436,
0.9233,-0.0612,-0.0221,0.2158,-0.0085,-0.2019,0.1250,
0.9250,-0.0554,-0.0204,0.2151,-0.0060,-0.2022,0.1033,
0.9267,-0.0497,-0.0185,0.2144,-0.0037,-0.2011,0.0785,
0.9283,-0.0443,-0.0165,0.2135,-0.0015,-0.1986,0.0509,
0.9300,-0.0393,-0.0145,0.2124,0.0005,-0.1947,0.0207,
0.9317,-0.0346,-0.0124,0.2112,0.0022,-0.1896,-0.0116,
0.9333,-0.0304,-0.0102,0.2098,0.0038,-0.1834,-0.0459,
0.9350,-0.0267,-0.0081,0.2084,0.0052,-0.1762,-0.0815,
0.9367,-0.0235,-0.0061,0.2069,0.0063,-0.1683,-0.1181,
0.9383,-0.0209,-0.0041,0.2056,0.0073,-0.1597,-0.1551,
0.9400,-0.0189,-0.0022,0.2045,0.0080,-0.1508,-0.1919,
0.9417,-0.0173,-0.0005,0.2036,0.0085,-0.1416,-0.2279,
0.9433,-0.0163,0.0011,0.2033,0.0088,-0.1323,-0.2626,
0.9450,-0.0157,0.0025,0.2035,0.0090,-0.1232,-0.2953,
0.9467,-0.0156,0.0037,0.2045,0.0089,-0.1143,-0.3255,
0.9483,-0.0158,0.0047,0.2063,0.0088,-0.1058,-0.3528,
0.9500,-0.0163,0.0056,0.2090,0.0085,-0.0978,-0.3765,
0.9517,-0.0171,0.0064,0.2127,0.0082,-0.0904,-0.3963,
0.9533,-0.0180,0.0070,0.2175,0.0078,-0.0836,-0.4119,
0.9550,-0.0191,0.0075,0.2234,0.0073,-0.0774,-0.4230,
0.9567,-0.0203,0.0079,0.2304,0.0067,-0.0720,-0.4295,
0.9583,-0.0216,0.0083,0.2384,0.0062,-0.0673,-0.4313,
0.9600,-0.0229,0.0087,0.2474,0.0056,-0.0633,-0.4283,
0.9617,-0.0242,0.0090,0.2572,0.0051,-0.0600,-0.4208,
0.9633,-0.0255,0.0095,0.2678,0.0045,-0.0573,-0.4089,
0.9650,-0.0268,0.0099,0.2789,0.0040,-0.0552,-0.3929,
0.9667,-0.0281,0.0105,0.2905,0.0036,-0.0537,-0.3731,
0.9683,-0.0295,0.0113,0.3022,0.0032,-0.0527,-0.3499,
0.9700,-0.0309,0.0121,0.3139,0.0028,-0.0522,-0.3237,
0.9717,-0.0325,0.0132,0.3253,0.0025,-0.0522,-0.2950,
0.9733,-0.0341,0.0144,0.3363,0.0023,-0.0526,-0.2644,
0.9750,-0.0360,0.0158,0.3466,0.0021,-0.0533,-0.2322,
0.9767,-0.0380,0.0174,0.3560,0.0020,-0.0544,-0.1990,
0.9783,-0.0402,0.0191,0.3644,0.0019,-0.0557,-0.1653,
0.9800,-0.0427,0.0210,0.3714,0.0019,-0.0573,-0.1315,
0.9817,-0.0453,0.0230,0.3772,0.0020,-0.0592,-0.0983,
0.9833,-0.0482,0.0250,0.3814,0.0020,-0.0611,-0.0658,
0.9850,-0.0513,0.0271,0.3840,0.0022,-0.0632,-0.0346,
0.9867,-0.0545,0.0292,0.3851,0.0023,-0.0653,-0.0050,
0.9883,-0.0578,0.0311,0.3846,0.0025,-0.0674,0.0227,
0.9900,-0.0612,0.0329,0.3825,0.0027,-0.0694,0.0482,
0.9917,-0.0645,0.0344,0.3789,0.0029,-0.0712,0.0713,
0.9933,-0.0678,0.0356,0.3739,0.0032,-0.0729,0.0919,
0.9950,-0.0710,0.0364,0.3676,0.0034,-0.0742,0.1097,
0.9967,-0.0740,0.0367,0.3602,0.0037,-0.0752,0.1247,
0.9983,-0.0768,0.0366,0.3518,0.0039,-0.0759,0.1369,
1.0000,-0.0793,0.0358,0.3425,0.0041,-0.0761,0.1463,
1.0017,-0.0814,0.0343,0.3326,0.0044,-0.0758,0.1529,
1.0033,-0.0831,0.0321,0.3223,0.0046,-0.0751,0.1569,
1.0050,-0.0844,0.0292,0.3116,0.0047,-0.0739,0.1582,
1.0067,-0.0852,0.0255,0.3008,0.0049,-0.0722,0.1571,
1.0083,-0.0855,0.0210,0.2901,0.0050,-0.0701,0.1538,
1.0100,-0.0853,0.0158,0.2797,0.0052,-0.0675,0.1485,
1.0117,-0.0846,0.0099,0.2696,0.0052,-0.0646,0.1412,
1.0133,-0.0834,0.0033,0.2601,0.0053,-0.0614,0.1324,
1.0150,-0.0817,-0.0039,0.2513,0.0053,-0.0580,0.1220,
1.0167,-0.0795,-0.0116,0.2433,0.0053,-0.0544,0.1104,
1.0183,-0.0768,-0.0197,0.2362,0.0053,-0.0506,0.0978,
1.0200,-0.0737,-0.0281,0.2301,0.0053,-0.0468,0.0842,
1.0217,-0.0701,-0.0366,0.2250,0.0052,-0.0430,0.0699,
1.0233,-0.0662,-0.0451,0.2211,0.0051,-0.0392,0.0549,
1.0250,-0.0620,-0.0534,0.2184,0.0050,-0.0356,0.0395,
1.0267,-0.0574,-0.0615,0.2167,0.0049,-0.0320,0.0237,
1.0283,-0.0526,-0.0691,0.2162,0.0048,-0.0287,0.0077,
1.0300,-0.0476,-0.0762,0.2168,0.0047,-0.0254,-0.0085,
1.0317,-0.0425,-0.0826,0.2183,0.0046,-0.0224,-0.0247,
1.0333,-0.0374,-0.0882,0.2208,0.0045,-0.0194,-0.0408,
1.0350,-0.0323,-0.0929,0.2241,0.0045,-0.0167,-0.0568,
1.0367,-0.0273,-0.0966,0.2280,0.0044,-0.0140,-0.0726,
1.0383,-0.0224,-0.0993,0.2325,0.0044,-0.0114,-0.0879,
1.0400,-0.0179,-0.1010,0.2373,0.0044,-0.0089,-0.1027,
1.0417,-0.0136,-0.1015,0.2424,0.0044,-0.0063,-0.1168,
1.0433,-0.0098,-0.1010,0.2475,0.0045,-0.0038,-0.1301,
1.0450,-0.0064,-0.0994,0.2524,0.0046,-0.0011,-0.1425,
1.0467,-0.0035,-0.0967,0.2571,0.0048,0.0017,-0.1538,
1.0483,-0.0012,-0.0931,0.2613,0.0050,0.0047,-0.1639,
1.0500,0.0005,-0.0885,0.2650,0.0052,0.0078,-0.1727,
1.0517,0.0017,-0.0832,0.2679,0.0056,0.0112,-0.1801,
1.0533,0.0023,-0.0771,0.2701,0.0059,0.0147,-0.1859,
1.0550,0.0024,-0.0704,0.2713,0.0063,0.0185,-0.1903,
1.0567,0.0019,-0.0633,0.2717,0.0067,0.0226,-0.1930,
1.0583,0.0010,-0.0559,0.2711,0.0071,0.0268,-0.1942,
1.0600,-0.0002,-0.0483,0.2695,0.0076,0.0312,-0.1940,
1.0617,-0.0017,-0.0407,0.2670,0.0080,0.0356,-0.1924,
1.0633,-0.0034,-0.0333,0.2637,0.0085,0.0402,-0.1895,
1.0650,-0.0051,-0.0261,0.2595,0.0089,0.0447,-0.1855,
1.0667,-0.0068,-0.0194,0.2546,0.0092,0.0491,-0.1806,
1.0683,-0.0083,-0.0132,0.2491,0.0095,0.0534,-0.1750,
1.0700,-0.0096,-0.0076,0.2430,0.0098,0.0574,-0.1689,
1.0717,-0.0105,-0.0028,0.2366,0.0099,0.0610,-0.1625,
1.0733,-0.0109,0.0012,0.2299,0.0099,0.0642,-0.1562,
1.0750,-0.0109,0.0044,0.2230,0.0097,0.0669,-0.1500,
1.0767,-0.0103,0.0067,0.2161,0.0094,0.0690,-0.1443,
1.0783,-0.0092,0.0082,0.2093,0.0089,0.0705,-0.1391,
1.0800,-0.0075,0.0089,0.2026,0.0082,0.0713,-0.1348,
1.0817,-0.0053,0.0087,0.1962,0.0074,0.0713,-0.1313,
1.0833,-0.0025,0.0079,0.1900,0.0063,0.0707,-0.1287,
1.0850,0.0007,0.0063,0.1843,0.0050,0.0693,-0.1272,
1.0867,0.0043,0.0043,0.1790,0.0034,0.0672,-0.1267,
1.0883,0.0081,0.0018,0.1742,0.0017,0.0644,-0.1272,
1.0900,0.0122,-0.0011,0.1699,-0.0003,0.0611,-0.1286,
1.0917,0.0164,-0.0041,0.1661,-0.0024,0.0573,-0.1309,
1.0933,0.0206,-0.0073,0.1629,-0.0047,0.0530,-0.1339,
1.0950,0.0247,-0.0105,0.1603,-0.0072,0.0484,-0.1374,
1.0967,0.0285,-0.0135,0.1582,-0.0098,0.0435,-0.1414,
1.0983,0.0321,-0.0164,0.1567,-0.0125,0.0386,-0.1457,
1.1000,0.0352,-0.0190,0.1558,-0.0152,0.0336,-0.1503,
1.1017,0.0378,-0.0212,0.1554,-0.0179,0.0286,-0.1549,
1.1033,0.0399,-0.0229,0.1555,-0.0206,0.0238,-0.1595,
1.1050,0.0413,-0.0242,0.1561,-0.0232,0.0192,-0.1641,
1.1067,0.0420,-0.0250,0.1571,-0.0256,0.0150,-0.1686,
1.1083,0.0419,-0.0252,0.1586,-0.0279,0.0111,-0.1730,
1.1100,0.0412,-0.0249,0.1604,-0.0299,0.0076,-0.1773,
1.1117,0.0396,-0.0240,0.1625,-0.0317,0.0045,-0.1814,
1.1133,0.0372,-0.0227,0.1648,-0.0331,0.0019,-0.1853,
1.1150,0.0341,-0.0209,0.1673,-0.0342,-0.0002,-0.1892,
1.1167,0.0303,-0.0187,0.1699,-0.0349,-0.0018,-0.1929,
1.1183,0.0257,-0.0161,0.1726,-0.0352,-0.0030,-0.1964,
1.1200,0.0204,-0.0133,0.1752,-0.0351,-0.0037,-0.1997,
1.1217,0.0146,-0.0104,0.1777,-0.0347,-0.0041,-0.2028,
1.1233,0.0082,-0.0073,0.1801,-0.0338,-0.0042,-0.2055,
1.1250,0.0015,-0.0042,0.1823,-0.0327,-0.0039,-0.2077,
1.1267,-0.0057,-0.0011,0.1843,-0.0311,-0.0035,-0.2095,
1.1283,-0.0130,0.0018,0.1860,-0.0293,-0.0030,-0.2105,
1.1300,-0.0204,0.0045,0.1874,-0.0272,-0.0024,-0.2109,
1.1317,-0.0278,0.0070,0.1885,-0.0249,-0.0018,-0.2104,
1.1333,-0.0350,0.0092,0.1893,-0.0224,-0.0014,-0.2090,
1.1350,-0.0420,0.0110,0.1898,-0.0199,-0.0011,-0.2066,
1.1367,-0.0486,0.0125,0.1901,-0.0172,-0.0012,-0.2032,
1.1383,-0.0548,0.0137,0.1903,-0.0145,-0.0016,-0.1988,
1.1400,-0.0603,0.0144,0.1904,-0.0118,-0.0024,-0.1934,
1.1417,-0.0652,0.0148,0.1904,-0.0092,-0.0038,-0.1870,
1.1433,-0.0693,0.0148,0.1906,-0.0067,-0.0057,-0.1798,
1.1450,-0.0727,0.0144,0.1909,-0.0043,-0.0083,-0.1718,
1.1467,-0.0752,0.0137,0.1915,-0.0020,-0.0115,-0.1632,
1.1483,-0.0768,0.0126,0.1925,0.0001,-0.0154,-0.1541,
1.1500,-0.0776,0.0112,0.1940,0.0020,-0.0201,-0.1447,
1.1517,-0.0775,0.0096,0.1960,0.0036,-0.0254,-0.1351,
1.1533,-0.0766,0.0078,0.1986,0.0051,-0.0315,-0.1257,
1.1550,-0.0750,0.0057,0.2019,0.0064,-0.0383,-0.1165,
1.1567,-0.0727,0.0035,0.2058,0.0075,-0.0458,-0.1077,
1.1583,-0.0697,0.0013,0.2105,0.0083,-0.0539,-0.0996,
1.1600,-0.0662,-0.0011,0.2159,0.0090,-0.0627,-0.0922,
1.1617,-0.0622,-0.0034,0.2220,0.0095,-0.0720,-0.0857,
1.1633,-0.0579,-0.0057,0.2286,0.0098,-0.0817,-0.0803,
1.1650,-0.0534,-0.0080,0.2358,0.0099,-0.0919,-0.0759,
1.1667,-0.0488,-0.0102,0.2434,0.0099,-0.1024,-0.0727,
1.1683,-0.0441,-0.0122,0.2513,0.0098,-0.1131,-0.0707,
1.1700,-0.0394,-0.0141,0.2593,0.0095,-0.1240,-0.0698,
1.1717,-0.0350,-0.0158,0.2674,0.0092,-0.1349,-0.0700,
1.1733,-0.0307,-0.0173,0.2755,0.0088,-0.1458,-0.0711,
1.1750,-0.0267,-0.0185,0.2832,0.0083,-0.1566,-0.0732,
1.1767,-0.0231,-0.0195,0.2906,0.0078,-0.1672,-0.0761,
1.1783,-0.0199,-0.0203,0.2975,0.0073,-0.1775,-0.0796,
1.1800,-0.0171,-0.0209,0.3038,0.0067,-0.1873,-0.0835,
1.1817,-0.0147,-0.0212,0.3094,0.0062,-0.1966,-0.0878,
1.1833,-0.0129,-0.0212,0.3141,0.0056,-0.2052,-0.0923,
1.1850,-0.0116,-0.0211,0.3181,0.0051,-0.2132,-0.0967,
